danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,class
0.723,0.809,7,-3.081,0,0.0625,0.00346,0.00123,0.565,0.274,98.007,176561,r&b
0.682,0.945,3,-0.952,0,0.0397,0.0382,0.0389,0.356,0.327,127.992,204375,edm
0.603,0.446,10,-11.064,0,0.0966,0.121,2.42E-05,0.111,0.3,140.189,210000,r&b
0.72,0.967,9,-4.434,0,0.0343,0.0289,3.45E-04,0.142,0.977,129.766,235093,rock
0.704,0.684,7,-8.535,1,0.131,0.0284,1.17E-05,0.215,0.35,134.041,227984,latin
0.333,0.927,9,-8.55,0,0.0733,0.0029,2.11E-04,0.297,0.382,141.47,308120,rock
0.494,0.216,6,-11.701,1,0.0342,0.816,0.00103,0.102,0.254,121.03,206440,pop
0.52,0.761,4,-3.093,1,0.0853,0.256,4.96E-06,0.17,0.286,141.971,180823,pop
0.652,0.687,6,-6.26,0,0.32,0.0652,0,0.126,0.353,92.34,193843,rap
0.753,0.734,2,-4.576,1,0.0306,0.404,2.27E-06,0.378,0.693,113.023,208023,edm
0.403,0.696,10,-5.956,0,0.236,0.00114,0.265,0.0722,0.0696,89.999,272562,rap
0.583,0.855,2,-4.712,1,0.0508,0.0208,0.168,0.458,0.0939,128.042,217510,edm
0.288,0.555,7,-7.431,1,0.0401,0.00312,0.0513,0.27,0.307,158.699,247040,rock
0.262,0.941,1,-3.409,1,0.0867,0.0139,0.833,0.233,0.141,191.983,183984,edm
0.744,0.925,1,-4.312,1,0.0558,0.0394,3.06E-04,0.295,0.7,124.046,164446,edm
0.58,0.652,2,-6.031,0,0.0466,0.0042,1.27E-06,0.301,0.408,130.011,183076,rock
0.709,0.832,11,-10.497,0,0.0491,0.00154,0.0028,0.283,0.605,128.918,145450,latin
0.321,0.482,11,-5.955,1,0.0303,0.0137,0,0.0693,0.615,201.758,182280,rock
0.545,0.368,4,-8.78,1,0.0302,0.787,0,0.212,0.536,179.953,261333,rock
0.667,0.777,5,-11.435,0,0.0293,2.47E-04,0.00111,0.0602,0.797,124.947,265467,latin
0.604,0.871,7,-7.36,1,0.0466,0.0206,0,0.278,0.219,140.032,209914,latin
0.934,0.359,9,-10.569,0,0.37,0.488,8.29E-05,0.567,0.429,120.002,174940,rap
0.644,0.868,11,-8.238,0,0.0546,0.103,0.00277,0.664,0.79,113.989,186481,latin
0.741,0.267,0,-17.204,1,0.0285,0.253,4.47E-04,0.0987,0.497,102.428,214400,rock
0.721,0.857,0,-5.926,0,0.31,0.297,9.58E-06,0.309,0.933,76.003,150500,rap
0.701,0.515,10,-6.551,1,0.0988,0.00843,0.025,0.0772,0.549,197.768,302760,r&b
0.777,0.831,8,-2.129,1,0.177,0.42,0,0.105,0.791,160.153,167898,rap
0.733,0.676,10,-5.655,0,0.0432,0.0697,0,0.208,0.701,97.448,226581,rap
0.648,0.452,7,-8.653,1,0.0476,0.688,9.16E-06,0.328,0.507,87.593,289033,latin
0.558,0.99,7,-2.342,1,0.196,0.00215,0.651,0.645,0.417,134.938,263111,edm
0.849,0.59,0,-8.367,1,0.428,5.45E-04,0,0.343,0.656,180.026,237320,rap
0.814,0.723,11,-7.256,0,0.154,0.25,0,0.318,0.704,119.953,162000,latin
0.683,0.592,2,-8.196,0,0.052,0.14,4.98E-05,0.0882,0.595,139.979,189228,latin
0.778,0.932,11,-4.516,0,0.161,0.0215,0.141,0.299,0.299,140.012,231379,edm
0.742,0.355,2,-15.506,1,0.0814,0.654,0.703,0.384,0.037,120.018,254000,rap
0.735,0.652,3,-8.215,0,0.049,0.0239,0.0881,0.0693,0.22,118.026,230860,r&b
0.61,0.69,2,-2.656,0,0.091,0.0429,6.76E-05,0.166,0.318,179.944,184000,rap
0.706,0.886,10,-6.335,0,0.0463,0.0797,2.07E-05,0.0509,0.914,108.353,291467,r&b
0.628,0.98,5,-2.776,0,0.0766,0.0105,0.0687,0.444,0.464,128.093,205584,edm
0.579,0.824,6,-8.71,0,0.03,0.00206,0.00903,0.059,0.635,123.331,331573,rock
0.654,0.887,1,-1.998,1,0.115,0.0588,1.03E-04,0.0849,0.691,134.998,270222,edm
0.413,0.856,0,-4.078,0,0.0808,0.0289,0.00571,0.343,0.35,128.017,212960,pop
0.715,0.942,0,-7.643,1,0.039,9.08E-04,0.893,0.411,0.968,125.007,308852,edm
0.672,0.594,1,-6.813,0,0.0789,0.0626,5.14E-05,0.152,0.158,171.854,169248,rap
0.867,0.727,7,-4.906,1,0.0779,0.219,0,0.201,0.605,94.99,217040,latin
0.47,0.733,7,-7.479,1,0.385,0.0481,1.82E-04,0.102,0.681,77.019,194862,rap
0.652,0.604,9,-8.766,0,0.227,0.111,1.01E-05,0.0409,0.675,170.003,249960,r&b
0.524,0.955,0,-7.081,1,0.0411,0.00717,8.77E-06,0.659,0.869,133.849,253733,rock
0.754,0.342,10,-8.677,0,0.0991,0.073,0,0.193,0.423,128.981,121347,rap
0.49,0.973,2,-3.843,1,0.324,0.00732,4.95E-05,0.752,0.389,145.067,206905,rock
0.555,0.62,9,-5.822,0,0.118,0.0891,0.00306,0.107,0.371,193.924,216765,edm
0.75,0.911,1,-5.835,0,0.041,0.00929,0.702,0.0268,0.961,119.849,250311,latin
0.673,0.586,6,-11.161,0,0.0309,0.223,9.74E-04,0.153,0.731,93.005,374467,r&b
0.585,0.895,11,-3.836,0,0.123,0.00147,0.547,0.0425,0.438,125.045,196171,pop
0.686,0.561,10,-9.929,0,0.191,0.185,0,0.114,0.186,148.775,116240,rap
0.738,0.49,9,-10.113,0,0.187,0.643,0.931,0.128,0.464,71.984,120000,rap
0.415,0.926,5,-1.304,0,0.374,0.253,0,0.256,0.542,158.423,357347,rap
0.886,0.427,6,-10.028,1,0.145,0.0312,9.90E-04,0.0906,0.23,108.034,177184,rap
0.734,0.632,8,-5.789,1,0.0317,0.14,0,0.0619,0.562,102.052,166500,latin
0.728,0.83,11,-4,1,0.36,0.234,0,0.0962,0.633,175.984,223187,latin
0.8,0.64,8,-4.493,1,0.0597,0.436,4.91E-05,0.634,0.493,90.009,202667,rap
0.394,0.256,9,-16.528,1,0.056,0.885,1.33E-04,0.249,0.22,204.527,228160,r&b
0.815,0.856,1,-4.399,0,0.13,0.255,0,0.0697,0.713,96.014,156560,latin
0.468,0.935,2,-3.901,0,0.0456,0.00126,0.00712,0.0761,0.619,182.002,192733,pop
0.655,0.924,9,-1.827,1,0.0902,0.0141,0.829,0.281,0.101,127.966,251250,edm
0.416,0.849,1,-4.909,0,0.0455,0.00864,1.38E-04,0.204,0.147,125.098,205440,pop
0.693,0.667,0,-8.161,1,0.308,0.305,6.80E-06,0.0882,0.301,89.621,176398,r&b
0.468,0.607,9,-11.367,1,0.0336,0.072,8.52E-04,0.225,0.886,98.429,263333,rock
0.32,0.62,0,-9.686,1,0.0594,0.64,6.36E-05,0.253,0.472,86.327,448720,rock
0.516,0.72,6,-4.738,0,0.0356,2.42E-04,3.32E-06,0.12,0.366,100.584,219400,rock
0.83,0.159,1,-14.461,1,0.0383,0.946,2.02E-05,0.362,0.189,104.95,207400,latin
0.396,0.623,7,-14.327,1,0.0633,0.0273,0,0.313,0.34,81.326,213200,rock
0.839,0.611,10,-6.983,0,0.0708,2.01E-04,3.81E-04,0.0997,0.728,114.996,267133,rap
0.52,0.709,5,-7.125,0,0.0352,0.247,1.78E-05,0.18,0.536,76.039,263560,rock
0.819,0.881,7,-2.912,1,0.0476,0.0868,0.025,0.393,0.844,122.966,184521,pop
0.684,0.642,6,-9.127,0,0.0285,0.0181,0.00626,0.139,0.316,119.974,192125,edm
0.803,0.715,2,-3.28,1,0.298,0.295,1.34E-04,0.0574,0.574,101.085,200960,edm
0.217,0.784,2,-7.202,1,0.153,0.00252,0.0775,0.195,0.27,79.181,383907,rock
0.87,0.637,5,-8.368,0,0.0614,0.497,3.15E-05,0.205,0.78,120.99,190561,rap
0.276,0.647,10,-7.64,0,0.0282,0.025,0.0362,0.0999,0.0648,96.091,344307,rock
0.619,0.475,1,-10.12,1,0.0259,1.89E-04,7.39E-06,0.124,0.226,108.016,211732,pop
0.723,0.351,2,-10.719,0,0.0709,0.414,3.90E-05,0.388,0.284,137.934,248240,r&b
0.517,0.971,9,-3.697,0,0.103,1.83E-04,0,0.236,0.172,105.011,207735,rock
0.746,0.457,3,-7.532,0,0.049,0.708,3.70E-06,0.202,0.467,92.025,222800,r&b
0.689,0.737,9,-4.516,1,0.0268,0.00482,0,0.0777,0.47,140,207893,edm
0.691,0.668,0,-7.352,1,0.0851,0.172,0,0.36,0.483,74.985,192969,rap
0.783,0.537,9,-2.921,1,0.0795,0.278,0,0.229,0.393,113.988,222866,pop
0.65,0.656,0,-6.786,0,0.0404,0.524,1.45E-04,0.0985,0.79,135.994,203987,r&b
0.74,0.682,2,-7.966,1,0.0452,1.34E-04,0.887,0.123,0.12,116,232725,edm
0.797,0.533,0,-9.74,0,0.0412,0.0172,1.52E-04,0.103,0.329,131.036,146520,rap
0.768,0.556,1,-7.146,0,0.0739,0.0942,1.42E-05,0.107,0.24,155.07,237179,rap
0.674,0.714,9,-5.089,1,0.0254,0.0141,7.35E-05,0.0484,0.524,93.987,220693,pop
0.636,0.815,5,-5.098,0,0.0581,0.0185,0,0.163,0.636,123.063,219043,pop
0.614,0.802,10,-5.403,1,0.0327,0.167,4.11E-04,0.0833,0.479,98.008,130900,latin
0.683,0.661,1,-12.823,1,0.0459,0.137,0.557,0.0772,0.707,96.956,281333,r&b
0.597,0.469,6,-6.881,1,0.0763,0.0284,0,0.136,0.546,90.067,194160,r&b
0.781,0.712,9,-8.447,0,0.0767,0.06,0.912,0.12,0.222,128.011,166875,edm
0.361,0.501,2,-7.29,1,0.0758,0.565,0,0.322,0.414,178.02,294653,r&b
0.776,0.862,7,-4.47,1,0.0346,0.318,0,0.0978,0.967,105.009,171989,latin
0.52,0.926,6,-4.389,0,0.0381,0.00294,0.00248,0.245,0.721,139.963,192320,pop
0.732,0.413,9,-6.353,1,0.0702,0.287,0,0.0565,0.761,92.066,154456,r&b
0.802,0.725,0,-5.965,0,0.0676,0.574,0,0.0821,0.598,128.04,225000,latin
0.827,0.852,2,-12.052,1,0.0942,0.115,1.49E-05,0.299,0.635,117.17,298373,r&b
0.496,0.545,7,-7.835,1,0.0444,0.534,5.00E-05,0.693,0.356,117.266,228341,latin
0.663,0.685,0,-11.907,1,0.0511,0.431,0.0109,0.146,0.894,116.845,299933,r&b
0.8,0.895,0,-3.56,1,0.0638,0.161,0,0.293,0.92,99.012,232961,rap
0.458,0.931,6,-3.806,0,0.111,0.0014,1.05E-04,0.135,0.695,84.954,248147,rap
0.779,0.838,10,-3.222,1,0.0924,0.162,4.69E-05,0.0826,0.911,91.011,208692,latin
0.517,0.906,1,-3.677,1,0.0735,0.00272,9.26E-06,0.113,0.731,172.977,211520,rock
0.81,0.754,5,-6.138,0,0.302,0.0243,0,0.255,0.68,148.091,79360,rap
0.401,0.688,10,-6.185,0,0.222,0.354,0,0.124,0.625,91.964,230747,r&b
0.521,0.55,1,-6.222,1,0.0709,0.0029,0.171,0.0955,0.0391,184.018,268044,latin
0.731,0.796,9,-5.098,0,0.0344,0.19,0.0606,0.354,0.933,102.006,205466,latin
0.62,0.51,1,-8.091,1,0.151,0.637,0.179,0.0786,0.239,90.064,176000,edm
0.761,0.838,4,-3.073,0,0.0502,0.4,0,0.176,0.71,93.974,222560,latin
0.793,0.744,1,-3.966,0,0.0993,0.00901,0.0204,0.258,0.718,98.001,177377,latin
0.83,0.513,0,-12.162,0,0.0343,0.226,6.11E-04,0.0799,0.586,108.973,227307,rock
0.434,0.977,2,-4.845,1,0.0786,0.00187,0.166,0.347,0.0939,128.223,297000,rock
0.683,0.928,2,-3.928,1,0.0416,0.00246,0.912,0.227,0.255,138.052,160928,edm
0.492,0.862,4,-9.158,0,0.0273,0.0121,0.213,0.228,0.591,112.598,292800,rock
0.535,0.548,1,-6.51,1,0.037,0.533,1.48E-06,0.123,0.477,115.144,237333,r&b
0.621,0.672,4,-3.892,0,0.276,0.21,0,0.13,0.228,83.808,251267,rap
0.76,0.652,6,-7.321,1,0.232,0.0348,0,0.307,0.759,100.315,177685,edm
0.757,0.737,4,-6.728,0,0.114,0.311,0,0.113,0.635,98.057,207031,r&b
0.719,0.564,4,-10.595,1,0.106,0.211,0,0.671,0.86,150.078,149187,rap
0.791,0.638,10,-6.362,0,0.246,0.153,3.98E-06,0.36,0.393,82.102,312373,rap
0.584,0.685,7,-7.811,1,0.425,0.0304,0,0.189,0.345,97.551,226321,r&b
0.66,0.805,1,-5.352,0,0.153,0.0192,8.83E-06,0.159,0.625,103.009,193920,latin
0.731,0.822,1,-5.305,1,0.0459,0.394,0,0.288,0.708,118.021,196613,pop
0.727,0.912,8,-3.594,0,0.0377,0.0272,4.43E-04,0.118,0.671,126.023,179217,edm
0.725,0.925,0,-4.178,1,0.0932,0.132,0,0.0745,0.788,98.021,247147,latin
0.548,0.532,5,-7.596,1,0.0323,0.186,2.63E-04,0.217,0.405,85.03,272394,rock
0.446,0.713,8,-4.825,1,0.268,0.41,0,0.212,0.369,143.229,230120,rock
0.865,0.641,10,-6.652,0,0.162,0.0611,1.07E-04,0.218,0.762,95.307,263533,rap
0.648,0.888,5,-4.668,0,0.0578,0.289,0,0.127,0.767,103.98,207115,latin
0.347,0.974,4,-5.258,0,0.0437,3.34E-05,0.0551,0.344,0.574,152.017,147067,rock
0.485,0.321,6,-11.356,1,0.0307,0.275,0.00786,0.153,0.0734,119.902,205379,edm
0.743,0.372,1,-10.459,1,0.132,0.194,0.014,0.12,0.575,160.07,326880,r&b
0.597,0.931,7,-4.026,0,0.0329,6.36E-04,0.821,0.0593,0.267,128.031,285089,edm
0.486,0.929,10,-4.529,0,0.0662,0.00122,0.0316,0.157,0.201,125.962,224906,edm
0.63,0.928,9,-2.787,0,0.0331,0.199,0.124,0.148,0.465,123.963,222160,pop
0.624,0.278,5,-12.672,1,0.0491,0.691,0.00176,0.0908,0.389,152.656,280680,latin
0.734,0.627,7,-9.025,1,0.0434,0.832,0.726,0.118,0.329,88.97,119333,rap
0.501,0.839,7,-4.846,0,0.138,0.00739,0,0.463,0.341,127.985,185859,edm
0.56,0.828,8,-6.032,1,0.0271,8.23E-04,0.00146,0.249,0.584,95.011,231317,rock
0.476,0.135,10,-20.104,1,0.0962,0.906,0.67,0.121,0.157,114.822,100250,rap
0.542,0.758,9,-5.032,1,0.0313,1.84E-04,5.63E-06,0.144,0.43,156.128,178480,pop
0.555,0.639,1,-5.16,1,0.263,0.0594,0,0.118,0.184,171.609,270747,rap
0.864,0.708,0,-7.897,1,0.0575,0.0969,0.00292,0.0905,0.716,125.027,168720,latin
0.817,0.647,5,-5.871,0,0.061,0.0163,0.251,0.275,0.539,143.583,187987,rap
0.596,0.552,0,-10.278,0,0.097,0.0765,0.334,0.104,0.112,97.949,229320,latin
0.64,0.865,5,-6.049,1,0.0601,0.00449,2.70E-05,0.0647,0.858,108.876,219733,rock
0.622,0.719,10,-12.304,0,0.0468,0.0659,0.345,0.0955,0.233,113.01,395538,pop
0.42,0.824,1,-6.579,1,0.046,5.88E-04,0.00424,0.094,0.765,137.969,163762,rock
0.652,0.822,3,-4.579,0,0.0415,0.00185,0.103,0.0635,0.101,127.996,273833,edm
0.709,0.538,11,-6.572,1,0.107,0.5,0,0.076,0.463,93.972,181609,pop
0.664,0.849,11,-5.996,1,0.0416,0.015,0,0.0559,0.723,81.94,199996,latin
0.679,0.438,6,-14.098,0,0.0454,0.604,0.213,0.096,0.537,89.975,299627,rock
0.785,0.687,11,-6.623,0,0.0559,0.118,7.02E-04,0.59,0.699,85.979,240240,latin
0.767,0.547,7,-11.458,0,0.0474,0.0399,0.485,0.0949,0.66,103.03,238183,rock
0.809,0.653,6,-6.705,0,0.29,0.749,2.53E-04,0.106,0.73,129.798,266092,rap
0.624,0.918,11,-4.001,0,0.0412,0.0526,0,0.0588,0.495,129.066,189500,latin
0.655,0.711,5,-8.596,0,0.0347,0.00508,0.77,0.0815,0.498,120.007,208000,edm
0.741,0.697,0,-7.028,1,0.0277,0.0664,2.28E-05,0.133,0.774,116.109,160133,rock
0.618,0.588,2,-11.624,1,0.0735,0.0128,0.0266,0.351,0.768,86.903,146973,r&b
0.896,0.562,11,-12.899,0,0.306,0.0206,0,0.103,0.683,90.353,286511,rap
0.329,0.565,0,-13.103,1,0.0335,0.0614,1.97E-05,0.126,0.166,108.875,211067,rock
0.5,0.948,3,-2.856,0,0.0612,0.0013,0.0228,0.164,0.508,90.061,214667,rock
0.621,0.694,10,-7.773,0,0.0987,0.214,2.13E-06,0.155,0.644,90.059,176440,rap
0.814,0.666,6,-6.555,1,0.0635,0.488,4.23E-05,0.108,0.714,94.02,230000,rap
0.693,0.564,1,-3.857,0,0.0378,0.399,0,0.0409,0.574,185.913,210901,pop
0.598,0.9,4,-4.469,0,0.129,0.0299,0,0.47,0.233,125.841,284373,latin
0.446,0.954,8,-8.069,1,0.0764,0.0232,0.395,0.297,0.332,123.45,272027,rock
0.592,0.85,7,-2.916,0,0.084,0.268,3.46E-05,0.262,0.312,128.061,172500,edm
0.606,0.775,0,-6.038,0,0.04,0.0086,0.498,0.305,0.508,140.013,258547,pop
0.895,0.407,6,-11.807,1,0.0542,0.286,1.52E-06,0.126,0.677,119.03,211480,latin
0.471,0.709,3,-5.764,1,0.0469,0.0874,0.0021,0.0782,0.642,113.874,275080,rock
0.495,0.831,5,-5.812,0,0.0319,0.021,4.79E-05,0.495,0.414,128.064,192632,edm
0.655,0.902,5,-4.118,0,0.0429,0.0128,0.149,0.273,0.315,128.024,176250,edm
0.731,0.802,5,-4.763,1,0.0623,0.022,0,0.059,0.434,121.991,179016,pop
0.701,0.465,10,-11.468,0,0.509,0.341,1.67E-04,0.664,0.41,102.02,209779,rap
0.714,0.686,11,-6.333,1,0.0445,0.203,7.76E-06,0.102,0.828,127.015,231653,r&b
0.53,0.684,0,-6.264,0,0.0331,5.17E-04,7.19E-04,0.0946,0.519,118.782,260413,pop
0.525,0.873,3,-4.006,0,0.355,0.122,0,0.0872,0.49,124.04,190933,rap
0.627,0.768,11,-5.296,0,0.0325,0.00291,0,0.0598,0.237,127.953,274947,latin
0.595,0.905,0,-6.496,1,0.0388,0.0102,3.79E-05,0.528,0.659,127.987,232500,edm
0.763,0.355,2,-8.826,1,0.0518,0.162,0.00552,0.092,0.867,70.007,234925,pop
0.629,0.884,5,-4.984,0,0.0431,0.00232,3.77E-05,0.359,0.455,125.961,188333,edm
0.675,0.941,5,-7.595,0,0.0666,0.0897,0.334,0.0973,0.705,132.003,268067,pop
0.532,0.407,6,-9.658,0,0.0233,0.235,0,0.117,0.23,83.207,259853,r&b
0.891,0.437,7,-7.929,1,0.0927,0.164,0,0.328,0.67,103.147,202329,r&b
0.609,0.624,7,-11.717,1,0.0292,0.0396,1.68E-04,0.277,0.691,123.191,184333,rock
0.662,0.937,7,-3.89,1,0.333,0.0929,0,0.5,0.631,128.896,231773,r&b
0.576,0.288,11,-12.298,0,0.0357,0.837,1.76E-06,0.143,0.448,111.823,189893,rock
0.637,0.503,1,-6.927,1,0.336,0.713,1.13E-04,0.109,0.661,81.061,208000,pop
0.719,0.62,6,-5.743,0,0.102,0.0351,0,0.258,0.104,129.931,185812,r&b
0.658,0.901,7,-2.814,1,0.0357,0.0478,0,0.12,0.708,93.979,210520,latin
0.723,0.87,8,-3.013,0,0.0435,0.035,0,0.656,0.678,129.952,208845,pop
0.854,0.603,11,-14.513,0,0.234,0.0961,3.09E-04,0.335,0.847,100.952,297053,r&b
0.63,0.616,1,-8.128,0,0.0309,0.463,0.0408,0.173,0.509,118.65,270773,rock
0.64,0.992,4,-3.318,0,0.0585,0.0832,0.0083,0.109,0.479,123.951,166237,pop
0.701,0.766,10,-4.829,0,0.161,0.00989,6.11E-04,0.346,0.308,106.99,201006,pop
0.521,0.655,6,-8.507,1,0.0996,0.23,1.91E-06,0.0799,0.645,74.887,196905,edm
0.755,0.625,2,-7.114,1,0.0896,0.49,0,0.157,0.374,147.02,174861,r&b
0.461,0.975,3,-3.245,0,0.174,0.0375,0.562,0.366,0.0784,129.978,223385,edm
0.803,0.863,1,-4.939,1,0.0903,0.00947,0.0136,0.0823,0.467,112.986,203147,pop
0.491,0.738,2,-7.04,1,0.0332,0.0146,0.16,0.2,0.506,148.002,502600,rock
0.643,0.383,9,-6.433,0,0.036,0.0197,0,0.0892,0.42,94.985,118834,rap
0.766,0.644,3,-5.754,0,0.0909,0.0186,0.00539,0.0909,0.491,105.984,270718,r&b
0.745,0.672,9,-5.738,1,0.0346,0.127,0,0.103,0.641,108.031,177697,r&b
0.839,0.832,0,-2.492,1,0.0531,0.0622,4.59E-06,0.282,0.529,92.004,235773,latin
0.312,0.939,1,-4.368,1,0.0643,1.57E-04,0.347,0.101,0.0389,140.005,170156,edm
0.77,0.775,8,-4.65,0,0.0349,0.178,0,0.0651,0.848,124.015,256440,latin
0.761,0.92,5,-5.773,1,0.413,0.0916,0,0.365,0.587,139.966,206907,pop
0.792,0.743,7,-2.806,1,0.0851,0.107,0,0.183,0.742,150.024,195637,latin
0.554,0.978,4,-3.554,1,0.131,0.111,0,0.0731,0.594,135.095,162600,rock
0.662,0.519,9,-6.554,0,0.106,0.404,0,0.121,0.495,145.841,210427,pop
0.452,0.465,4,-10.006,0,0.0344,0.0589,5.24E-04,0.095,0.0832,149.586,256043,edm
0.786,0.87,1,-3.875,0,0.0316,0.413,4.94E-04,0.0389,0.864,100.66,265173,rock
0.69,0.722,6,-7.106,0,0.0774,0.12,8.12E-06,0.2,0.661,92.208,239000,r&b
0.616,0.807,8,-11.4,1,0.0348,3.03E-04,2.37E-05,0.193,0.637,111.054,235360,rock
0.871,0.43,5,-10.359,1,0.0484,0.561,1.38E-05,0.0564,0.663,119.969,254000,latin
0.609,0.597,9,-8.881,0,0.0378,0.722,0,0.158,0.746,140.03,180687,edm
0.714,0.937,6,-2.947,1,0.0399,0.206,0,0.0731,0.964,124.13,194147,rock
0.73,0.573,1,-10.496,1,0.146,0.329,3.80E-06,0.194,0.819,158.973,269227,rap
0.781,0.57,2,-9.92,1,0.37,0.0255,0,0.11,0.179,90.817,262800,rap
0.689,0.791,0,-5.194,0,0.053,0.023,0,0.0526,0.755,95.04,210573,rap
0.721,0.551,1,-5.873,1,0.216,0.131,0.00662,0.342,0.798,80.004,185016,pop
0.762,0.372,10,-11.26,0,0.174,0.165,0,0.139,0.315,79.037,195190,rap
0.765,0.721,0,-5.166,1,0.0917,0.0278,0,0.12,0.691,105.992,159248,latin
0.793,0.645,2,-9.815,0,0.0443,0.531,2.10E-04,0.1,0.365,115.98,184138,edm
0.7,0.517,9,-10.609,0,0.202,0.364,5.71E-04,0.136,0.481,118.038,255254,edm
0.722,0.639,2,-6.959,1,0.373,9.17E-04,2.79E-05,0.352,0.324,90.972,338187,r&b
0.578,0.866,1,-3.804,1,0.0619,0.00701,0,0.257,0.619,128.038,199080,pop
0.472,0.805,8,-5.793,1,0.086,0.0491,0.0162,0.337,0.512,94.922,252800,r&b
0.679,0.725,1,-10.4,1,0.38,0.0343,0.00339,0.583,0.732,120.011,259495,r&b
0.493,0.527,8,-8.128,1,0.247,0.144,3.52E-06,0.38,0.886,154.053,309000,rap
0.675,0.76,11,-7.037,1,0.0434,0.104,0,0.33,0.468,124.933,172800,pop
0.776,0.379,9,-9.351,0,0.331,0.213,0.00175,0.0969,0.346,82.531,179016,r&b
0.56,0.959,7,-2.433,1,0.102,7.38E-04,2.06E-04,0.209,0.67,163.983,216600,pop
0.435,0.751,1,-4.999,1,0.0599,0.128,0,0.253,0.346,124.332,224762,edm
0.619,0.579,4,-9.307,1,0.0473,0.0152,6.40E-05,0.0858,0.69,127.224,225627,rock
0.849,0.712,10,-4.398,1,0.29,0.332,0,0.0688,0.486,94.031,197879,latin
0.321,0.939,6,-4.86,0,0.0616,0.00342,0.81,0.0905,0.179,131.933,194261,edm
0.738,0.953,1,-4.781,1,0.216,0.0388,0.0146,0.214,0.483,128.069,178125,edm
0.214,0.156,6,-17.515,0,0.0443,0.951,0.00797,0.101,0.132,75.654,240067,r&b
0.516,0.56,6,-7.116,0,0.486,0.0322,0,0.15,0.696,98.94,207773,r&b
0.44,0.886,4,-4.396,0,0.0885,0.0163,0,0.0982,0.072,130.019,212613,edm
0.643,0.749,10,-4.867,0,0.0363,0.445,0.309,0.622,0.309,112.492,259124,pop
0.6,0.807,0,-1.89,1,0.381,0.0528,0,0.115,0.836,118.391,165333,latin
0.674,0.91,0,-4.524,1,0.0381,0.103,0.0108,0.218,0.672,123.994,159677,edm
0.392,0.872,9,-5.726,1,0.0548,2.92E-04,0.0391,0.177,0.438,136.096,449440,rock
0.619,0.65,6,-8.56,0,0.0489,0.102,2.48E-04,0.143,0.391,94.013,228511,pop
0.688,0.7,7,-6.295,1,0.0757,0.73,0,0.727,0.876,119.117,142547,r&b
0.273,0.537,2,-9.612,1,0.0306,0.0241,0,0.0922,0.232,81.814,287320,rock
0.623,0.84,9,-5.446,1,0.123,0.0173,0,0.363,0.539,123.068,189268,edm
0.809,0.807,10,-4.284,0,0.0744,0.0301,0,0.0814,0.598,106.983,224760,latin
0.601,0.919,5,-4.901,1,0.0566,6.52E-05,0.738,0.0554,0.219,127.992,345048,edm
0.558,0.412,2,-15.819,1,0.0608,0.443,0,0.17,0.617,87.287,248333,rock
0.681,0.554,4,-10.333,1,0.0343,0.476,0,0.167,0.933,129.587,203600,rock
0.778,0.504,9,-10.878,1,0.0468,0.128,0.902,0.0879,0.134,122.957,443455,edm
0.614,0.761,8,-14.346,0,0.0476,0.0856,0.618,0.063,0.881,122.889,428427,r&b
0.885,0.518,9,-9.249,0,0.0887,0.468,0.00165,0.0999,0.524,108.993,308257,rock
0.765,0.603,10,-6.423,0,0.242,0.0278,0,0.128,0.244,93.005,169880,latin
0.174,0.742,8,-5.93,1,0.0485,0.00181,0.281,0.198,0.36,163.378,223747,rock
0.849,0.655,8,-2.899,1,0.106,0.266,0,0.0781,0.76,161.966,264483,latin
0.727,0.815,3,-2.454,1,0.153,0.0258,0,0.231,0.677,176.075,216067,latin
0.59,0.847,2,-5.116,0,0.0269,0.00732,0.495,0.0672,0.0745,120.012,244918,edm
0.803,0.984,1,-3.93,1,0.0548,2.70E-04,0.846,0.0434,0.371,127.994,210937,edm
0.816,0.512,0,-11.276,0,0.0488,0.033,0.0752,0.0983,0.659,126.974,213176,latin
0.626,0.719,4,-5.693,1,0.0557,0.238,0,0.14,0.753,81.992,208400,latin
0.655,0.894,9,-6.186,1,0.0354,0.0838,3.96E-06,0.0505,0.877,121.968,287333,r&b
0.67,0.453,0,-11.265,1,0.295,0.252,0.33,0.117,0.68,135.055,194840,r&b
0.81,0.613,1,-7.503,1,0.113,0.0624,0,0.353,0.45,87.042,232947,rap
0.593,0.522,1,-11.446,0,0.0522,0.54,0.339,0.113,0.123,131.966,173636,pop
0.546,0.837,2,-5.13,1,0.0519,0.00549,0,0.387,0.402,124.007,221387,pop
0.51,0.688,7,-5.952,1,0.0322,0.205,0,0.16,0.44,129.795,221280,r&b
0.521,0.989,11,-2.386,0,0.123,0.0066,2.10E-06,0.207,0.361,101.02,168726,rock
0.825,0.761,8,-5.389,1,0.104,0.0111,0.00359,0.334,0.161,149.97,163371,rap
0.731,0.661,5,-6.278,0,0.0364,0.228,0.00521,0.105,0.397,113.028,207493,pop
0.763,0.714,10,-6.214,1,0.041,0.229,0.707,0.142,0.503,116.029,267309,pop
0.57,0.836,10,-4.414,0,0.0706,0.00334,4.69E-04,0.0909,0.712,127.917,157500,edm
0.545,0.975,10,-3.193,0,0.454,0.17,0,0.145,0.609,123.906,131674,rap
